source_genesymbol	is_directed	target_genesymbol
FGFR1	1	SH2D2A
FGFR2	1	PLCG1
FGFR3	1	DYRK1A
FGFR3	1	PLCG1
FGFR4	1	PLCG1
FGR	1	PLD2
FYN	1	AATK
FYN	1	VIPAS39
FYN	1	CFAP298
FYN	1	CD3G
FYN	1	CDK2
FYN	1	CDK6
FYN	1	CLTC
FYN	1	EPHB2
FYN	1	ERBB3
FYN	1	FGR
FYN	1	G6PD
FYN	1	GAST
FYN	1	GTF2I
FYN	1	HCK
FYN	1	HSPA4
FYN	1	IGF1R
FYN	1	ITSN2
FYN	1	KIT
FYN	1	LDHA
FYN	1	LDHB
FYN	1	LPP
FYN	1	LPXN
FYN	1	MAX
FYN	1	MST1R
FYN	1	PLD2
FYN	1	SDC3
FYN	1	SKAP2
FYN	1	SLK
FYN	1	VCP
GRK1	1	BDKRB2
GRK1	1	CNR2
GRK6	1	SNCA
GSK3A	1	ACLY
GSK3A	1	CCND1
GSK3A	1	CEBPA
GSK3A	1	FOXO1
GSK3A	1	MYLK
GSK3A	1	PRKAR2A
GSK3A	1	RCAN1
GSK3A	1	TCEAL1
GSK3A	1	TP53
GSK3B	1	AAK1
GSK3B	1	ABCB9
GSK3B	1	ABL1
GSK3B	1	ABLIM2
GSK3B	1	ADAM17
GSK3B	1	ADCY6
GSK3B	1	ADD1
GSK3B	1	ADD2
GSK3B	1	ADD3
GSK3B	1	ADRA2A
GSK3B	1	ADRB2
GSK3B	1	GRK2
GSK3B	1	AFF1
GSK3B	1	AHNAK
GSK3B	1	AKAP1
GSK3B	1	AKAP8L
GSK3B	1	AMPH
GSK3B	1	ANAPC1
GSK3B	1	ANAPC2
GSK3B	1	ANK1
GSK3B	1	ANK2
GSK3B	1	ANLN
GSK3B	1	API5
GSK3B	1	ARHGAP12
GSK3B	1	ARHGEF12
GSK3B	1	ARHGEF2
GSK3B	1	ARHGEF6
GSK3B	1	ARID1A
GSK3B	1	ARID4B
GSK3B	1	ASXL2
GSK3B	1	ATN1
GSK3B	1	ATXN7
GSK3B	1	BAG3
GSK3B	1	PRRC2A
GSK3B	1	BAZ2A
GSK3B	1	BCL2L11
GSK3B	1	BCL2
GSK3B	1	BCL7C
GSK3B	1	BCL9
GSK3B	1	BCLAF1
GSK3B	1	BCR
GSK3B	1	BICD2
GSK3B	1	BIN1
GSK3B	1	BPTF
GSK3B	1	BRCA1
GSK3B	1	BRD2
GSK3B	1	BRD3
GSK3B	1	BSN
GSK3B	1	BUB3
GSK3B	1	EMSY
GSK3B	1	IRF2BPL
GSK3B	1	NOL4L
GSK3B	1	PAXBP1
GSK3B	1	CACNA1E
GSK3B	1	CACNB4
GSK3B	1	CACNG2
GSK3B	1	CALD1
GSK3B	1	CAMK2D
GSK3B	1	CAMK2G
GSK3B	1	CANX
GSK3B	1	CASKIN1
GSK3B	1	CASP9
GSK3B	1	CBFA2T2
GSK3B	1	CBLC
GSK3B	1	CCDC6
GSK3B	1	CDC25B
GSK3B	1	CDC27
GSK3B	1	CDK11A
GSK3B	1	CDK13
GSK3B	1	CDC6
GSK3B	1	CEBPE
GSK3B	1	CHAF1B
GSK3B	1	CHD3
GSK3B	1	CHD4
GSK3B	1	CHEK1
GSK3B	1	CHEK2
GSK3B	1	CHRM2
GSK3B	1	CHTF18
GSK3B	1	CIC
GSK3B	1	CLMN
GSK3B	1	CNOT4
GSK3B	1	COBL
GSK3B	1	COIL
GSK3B	1	COPA
GSK3B	1	CRKL
GSK3B	1	CRY2
GSK3B	1	YBX3
GSK3B	1	CSTF2T
GSK3B	1	CTNNA2
GSK3B	1	CTNND2
GSK3B	1	CTR9
GSK3B	1	CTTN
GSK3B	1	CUL3
GSK3B	1	CUX1
GSK3B	1	CXADR
GSK3B	1	DAB1
GSK3B	1	DAB2
GSK3B	1	DAXX
GSK3B	1	DCLK1
GSK3B	1	DDIT3
GSK3B	1	DDX42
GSK3B	1	DEAF1
GSK3B	1	DES
GSK3B	1	DIDO1
GSK3B	1	DLGAP1
GSK3B	1	DLGAP2
GSK3B	1	DNM1
GSK3B	1	DOCK7
GSK3B	1	DUT
GSK3B	1	DYNC1LI1
GSK3B	1	EIF3B
GSK3B	1	EIF4B
GSK3B	1	EIF4ENIF1
GSK3B	1	ELK1
GSK3B	1	ELK3
GSK3B	1	EPB41L1
GSK3B	1	DMTN
GSK3B	1	EPN1
GSK3B	1	EPS15L1
GSK3B	1	ERCC5
GSK3B	1	ESRRA
GSK3B	1	ETS1
GSK3B	1	EXO1
GSK3B	1	FADD
GSK3B	1	FGFR1OP
GSK3B	1	FLII
GSK3B	1	FLNA
GSK3B	1	FNBP4
GSK3B	1	FOSL2
GSK3B	1	FUBP1
GSK3B	1	FUT11
GSK3B	1	GABBR1
GSK3B	1	GBF1
GSK3B	1	GFPT1
GSK3B	1	GIGYF2
GSK3B	1	GJA1
GSK3B	1	GJB1
GSK3B	1	GJC2
GSK3B	1	GLCCI1
GSK3B	1	GOLGA2
GSK3B	1	GRB10
GSK3B	1	GRM5
GSK3B	1	GRSF1
GSK3B	1	GTF2F1
GSK3B	1	GTF2IRD1
GSK3B	1	GTF3C1
GSK3B	1	GTSE1
GSK3B	1	HDLBP
GSK3B	1	HELB
GSK3B	1	HELZ
GSK3B	1	HMGA1
GSK3B	1	HNRNPF
GSK3B	1	HNRNPH2
GSK3B	1	HNRNPDL
GSK3B	1	HOMEZ
GSK3B	1	HSPB8
GSK3B	1	ID2
GSK3B	1	IER3
GSK3B	1	IFI16
GSK3B	1	IL16
GSK3B	1	IRS2
GSK3B	1	ISL2
GSK3B	1	ITSN1
GSK3B	1	JPH1
GSK3B	1	JUND
GSK3B	1	KCNAB2
GSK3B	1	KCNB1
GSK3B	1	KCNMA1
GSK3B	1	KCTD15
GSK3B	1	KDM2B
GSK3B	1	KDM5A
GSK3B	1	KDM6A
GSK3B	1	KHDRBS1
GSK3B	1	KIF1B
GSK3B	1	KRT8
GSK3B	1	LAT
GSK3B	1	LBR
GSK3B	1	LEF1
GSK3B	1	LIFR
GSK3B	1	LIPE
GSK3B	1	LMNA
GSK3B	1	LMNB1
GSK3B	1	LMO7
GSK3B	1	LRRFIP1
GSK3B	1	MAP1A
GSK3B	1	MAP1S
GSK3B	1	MAP2
GSK3B	1	MAP4K4
GSK3B	1	MAP4
GSK3B	1	MAPK4
GSK3B	1	MAPK8IP1
GSK3B	1	MAPK8
GSK3B	1	MAPKAPK2
GSK3B	1	MCM2
GSK3B	1	MED14
GSK3B	1	MEF2A
GSK3B	1	MKI67
GSK3B	1	MKNK2
GSK3B	1	AFDN
GSK3B	1	KMT2A
GSK3B	1	MN1
GSK3B	1	MOBP
GSK3B	1	MSH6
GSK3B	1	MYB
GSK3B	1	MYLK
GSK3B	1	NACC1
GSK3B	1	NCAM1
GSK3B	1	NCF1
GSK3B	1	NCL
GSK3B	1	NCOA1
GSK3B	1	NCOR1
GSK3B	1	NCOR2
GSK3B	1	NDEL1
GSK3B	1	NEFM
GSK3B	1	NEUROD1
GSK3B	1	NFATC3
GSK3B	1	NFIA
GSK3B	1	NFIC
GSK3B	1	NFRKB
GSK3B	1	NMT1
GSK3B	1	NOL3
GSK3B	1	NR5A1
GSK3B	1	NSUN5
GSK3B	1	NUDT11
GSK3B	1	NUP214
GSK3B	1	ODF2
GSK3B	1	OPRD1
GSK3B	1	ORC1
GSK3B	1	OTUD7B
GSK3B	1	PAK1IP1
GSK3B	1	PAK1
GSK3B	1	PAK6
GSK3B	1	PAK5
GSK3B	1	PALM
GSK3B	1	PAPOLG
GSK3B	1	PCDH1
GSK3B	1	PCDH7
GSK3B	1	PCIF1
GSK3B	1	PCLO
GSK3B	1	PCYT1A
GSK3B	1	PCYT1B
GSK3B	1	PDE4B
GSK3B	1	PDLIM4
GSK3B	1	PDS5B
GSK3B	1	PHC3
GSK3B	1	PHF12
GSK3B	1	PITPNM1
GSK3B	1	PLA2G4A
GSK3B	1	PLCB1
GSK3B	1	PLEC
GSK3B	1	POGZ
GSK3B	1	POLR2A
GSK3B	1	POP1
GSK3B	1	PPARGC1A
GSK3B	1	PPARG
GSK3B	1	PPFIA1
GSK3B	1	PPFIA3
GSK3B	1	PPIG
GSK3B	1	PPP1CA
GSK3B	1	PPP1R16B
GSK3B	1	PPP1R1A
GSK3B	1	PPP1R1B
GSK3B	1	PPP4R2
GSK3B	1	PRICKLE3
GSK3B	1	PRKAB1
GSK3B	1	PRKAR1B
GSK3B	1	PRKAR2A
GSK3B	1	PRPF4B
GSK3B	1	PSMA5
GSK3B	1	PSMD1
GSK3B	1	PTPN7
GSK3B	1	PTTG1
GSK3B	1	RAD18
GSK3B	1	RANBP2
GSK3B	1	RAPH1
GSK3B	1	RARA
GSK3B	1	RB1
GSK3B	1	RBBP6
GSK3B	1	RBL1
GSK3B	1	RBL2
GSK3B	1	RBM14
GSK3B	1	RBMX
GSK3B	1	REST
GSK3B	1	REXO1
GSK3B	1	RIMS1
GSK3B	1	RNMT
GSK3B	1	RNPS1
GSK3B	1	RPA2
GSK3B	1	RPAP1
GSK3B	1	RPS3
GSK3B	1	RRBP1
GSK3B	1	RREB1
GSK3B	1	RTN4
GSK3B	1	RUNX1
GSK3B	1	SAFB2
GSK3B	1	SART1
GSK3B	1	SCML2
GSK3B	1	SEC24B
GSK3B	1	SEPT5
GSK3B	1	SF1
GSK3B	1	SUGP2
GSK3B	1	SCAF4
GSK3B	1	CLASRP
GSK3B	1	PNISR
GSK3B	1	SRSF2
GSK3B	1	SRSF5
GSK3B	1	SRSF7
GSK3B	1	SFSWAP
SGK1	1	GSK3B
GSK3B	1	SGK1
GSK3B	1	SGTA
GSK3B	1	SIN3A
GSK3B	1	SIRT1
GSK3B	1	SLC20A1
GSK3B	1	SLC4A10
GSK3B	1	SLC9A1
GSK3B	1	SLCO4A1
GSK3B	1	SMAD4
GSK3B	1	SMARCAD1
GSK3B	1	SMARCC1
GSK3B	1	SMARCC2
GSK3B	1	SMC4
GSK3B	1	SNAPC4
GSK3B	1	SNPH
GSK3B	1	SNRNP70
GSK3B	1	SNTA1
GSK3B	1	SNW1
GSK3B	1	SON
GSK3B	1	SORBS1
GSK3B	1	SOS1
GSK3B	1	SOX11
GSK3B	1	SPEN
GSK3B	1	SPIB
GSK3B	1	SPTBN1
GSK3B	1	SQSTM1
GSK3B	1	SRRM1
GSK3B	1	SRRM2
GSK3B	1	SRRT
GSK3B	1	STAT1
GSK3B	1	STAT3
GSK3B	1	STAT5B
GSK3B	1	STMN1
GSK3B	1	STMN2
GSK3B	1	STUB1
GSK3B	1	STX7
GSK3B	1	SYAP1
GSK3B	1	SYN1
GSK3B	1	SYN3
GSK3B	1	SYNPO
GSK3B	1	TACC3
GSK3B	1	TAF2
GSK3B	1	TAF3
GSK3B	1	TAF6
GSK3B	1	TAL2
GSK3B	1	TCEAL1
GSK3B	1	TCF20
GSK3B	1	TCF3
GSK3B	1	TCOF1
GSK3B	1	TERF2IP
GSK3B	1	TERF2
GSK3B	1	TESK1
GSK3B	1	THOC2
GSK3B	1	THRAP3
GSK3B	1	TJP1
GSK3B	1	TJP2
GSK3B	1	TLE3
GSK3B	1	TLK2
GSK3B	1	TNKS1BP1
GSK3B	1	TPD52L2
GSK3B	1	TPX2
GSK3B	1	TRA2B
GSK3B	1	TRERF1
GSK3B	1	UBA1
GSK3B	1	UBE2A
GSK3B	1	UBE2E3
GSK3B	1	UBR1
GSK3B	1	UBTF
GSK3B	1	UNC13B
GSK3B	1	USP19
GSK3B	1	USP20
GSK3B	1	USP24
GSK3B	1	WDFY1
GSK3B	1	NELFA
GSK3B	1	WRNIP1
GSK3B	1	WTAP
GSK3B	1	YLPM1
GSK3B	1	ZFP36
GSK3B	1	ZFPM1
GSK3B	1	ZHX1
GSK3B	1	ZMYM2
GSK3B	1	ZMYM3
GSK3B	1	ZMYND8
GSK3B	1	ZNF217
GSK3B	1	ZBTB21
GSK3B	1	ZNF335
GSK3B	1	ZYX
HCK	1	ACAP2
HCK	1	ALK
HCK	1	ANXA1
HCK	1	AXL
AXL	1	HCK
HCK	1	BLK
HCK	1	BLNK
HCK	1	CD6
HCK	1	EMD
HCK	1	ENAH
HCK	1	EPHB3
HCK	1	FES
HCK	1	FKBP8
HCK	1	IFNAR1
HCK	1	ITGB3
HCK	1	ITK
HCK	1	LCP2
HCK	1	PDPK1
HCK	1	PECAM1
HCK	1	PKIA
HCK	1	RAF1
HCK	1	RIN1
HCK	1	SKAP2
HCK	1	TEC
HCK	1	ZC3HAV1
HCK	1	ZNF24
IGF1R	1	ACLY
IGF1R	1	ACTC1
IGF1R	1	ADAM15
IGF1R	1	ALK
IGF1R	1	ANXA1
IGF1R	1	BAIAP2
IGF1R	1	BCAR1
IGF1R	1	BDKRB2
IGF1R	1	BLNK
IGF1R	1	BMX
IGF1R	1	BTK
IGF1R	1	CCDC88A
IGF1R	1	CD28
IGF1R	1	CD34
IGF1R	1	CD3G
IGF1R	1	CD6
IGF1R	1	CDK1
IGF1R	1	CRYGB
IGF1R	1	CSF1R
IGF1R	1	CTNND1
IGF1R	1	CTTN
IGF1R	1	DAB1
IGF1R	1	DDX3X
IGF1R	1	EFS
IGF1R	1	ETS1
IGF1R	1	FABP3
IGF1R	1	FABP4
IGF1R	1	FGFR1
IGF1R	1	FGFR3
IGF1R	1	FIP1L1
IGF1R	1	GJA1
IGF1R	1	GTF2I
IGF1R	1	HCK
IGF1R	1	HNRNPH1
IGF1R	1	HOXA10
IGF1R	1	HSPD1
IGF1R	1	IFNAR1
IGF1R	1	IFNAR2
IGF1R	1	IL2RB
INSR	1	IGF1R
IGF1R	1	INSR
JAK2	1	IGF1R
IGF1R	1	JAK2
IGF1R	1	JAK3
IGF1R	1	KDR
IGF1R	1	KIT
IGF1R	1	LCP2
IGF1R	1	LPP
IGF1R	1	LPXN
IGF1R	1	MAP2
IGF1R	1	MAPRE1
IGF1R	1	MERTK
IGF1R	1	MET
IGF1R	1	MST1R
IGF1R	1	MUC1
IGF1R	1	NAPG
IGF1R	1	NEDD9
IGF1R	1	NTRK1
IGF1R	1	NTRK3
IGF1R	1	PDLIM1
IGF1R	1	PPP1R11
IGF1R	1	PRKCA
IGF1R	1	PTK2B
IGF1R	1	PTPRE
IGF1R	1	RET
IGF1R	1	SDC3
IGF1R	1	SH2B3
IGF1R	1	SKAP2
IGF1R	1	SLC6A1
IGF1R	1	SPRY4
IGF1R	1	TDO2
IGF1R	1	TEC
IGF1R	1	TRIM39
IGF1R	1	TXK
IGF1R	1	VCP
IGF1R	1	YES1
INSR	1	ABL1
INSR	1	ABL2
INSR	1	ABLIM1
INSR	1	ACTN1
INSR	1	ADAM12
INSR	1	ANAPC4
INSR	1	APP
INSR	1	ARFGAP3
INSR	1	ATP1A1
INSR	1	AXL
INSR	1	BAIAP2
INSR	1	BCAR1
INSR	1	BCR
INSR	1	BMX
INSR	1	CALD1
INSR	1	CD19
INSR	1	CD247
INSR	1	CD3D
INSR	1	CD79A
INSR	1	CHRNB1
INSR	1	CLTC
INSR	1	CRYGC
INSR	1	CSF1R
INSR	1	CTTN
INSR	1	DDX3Y
INSR	1	DYRK1A
INSR	1	EIF4H
INSR	1	ELP3
INSR	1	EPB41L2
INSR	1	EPHB2
INSR	1	EPOR
INSR	1	ERBB3
INSR	1	FCGR2A
INSR	1	FER
INSR	1	FGFR1
INSR	1	FGR
INSR	1	FLT1
INSR	1	FNBP1
INSR	1	FRS3
INSR	1	FUBP1
INSR	1	FXR1
INSR	1	FYN
INSR	1	HCK
INSR	1	HNRNPA0
INSR	1	HSPA4
INSR	1	HTR6
INSR	1	IL2RB
INSR	1	ITK
INSR	1	KIT
INSR	1	LAT
INSR	1	LCK
INSR	1	LPP
INSR	1	LYN
LYN	1	INSR
INSR	1	MAP4K1
INSR	1	MET
INSR	1	MPZL1
INSR	1	NEU1
INSR	1	NTRK1
INSR	1	NTRK2
INSR	1	NTRK3
INSR	1	PDGFRB
INSR	1	PIKFYVE
INSR	1	PLEC
INSR	1	PPP1R12A
INSR	1	PPP1R8
INSR	1	PRKCI
INSR	1	PSMB4
INSR	1	PTK2B
INSR	1	PVR
INSR	1	RBM3
INSR	1	RGS16
INSR	1	ROS1
INSR	1	RRAS
INSR	1	SH3BP2
INSR	1	SYK
INSR	1	TNKS1BP1
INSR	1	TSC2
INSR	1	VAV2
INSR	1	WWOX
INSR	1	YBX1
INSR	1	YES1
INSR	1	ZAP70
INSR	1	ZFYVE16
INSR	1	ZNF24
INSR	1	ZNF264
ITK	1	ABLIM1
ITK	1	BCAR1
ITK	1	EMB
ITK	1	ERBIN
JAK1	1	SYP
JAK2	1	ADRB2
JAK2	1	CSF2RB
JAK2	1	SYP
KIT	1	FLT3
KIT	1	PDGFRB
KIT	1	SH3BP2
LCK	1	ABL2
LCK	1	ACAP2
LCK	1	ACLY
LCK	1	ADAM17
LCK	1	BTK
LCK	1	CCDC88A
LCK	1	CD34
LCK	1	CD79B
LCK	1	EFS
LCK	1	ELP3
LCK	1	EPHA3
LCK	1	ERBB3
LCK	1	FLNB
LCK	1	FLT3
LCK	1	FYB1
LCK	1	GABRG2
LCK	1	GAPDH
LCK	1	HGS
LCK	1	INPPL1
LCK	1	ITSN2
LCK	1	JAK1
LCK	1	JAK3
LCK	1	KIT
LCK	1	LPP
LCK	1	MGRN1
LCK	1	PSTPIP1
LCK	1	PVR
LCK	1	RET
LCK	1	SLC4A1
LCK	1	TACC1
LCK	1	TYROBP
LCK	1	YES1
LCK	1	ZNF264
LRRK2	1	RDX
LYN	1	ARFGAP2
LYN	1	CD33
LYN	1	CD5
LYN	1	CEACAM1
LYN	1	DAB1
LYN	1	EMB
LYN	1	ERBB2
LYN	1	FLT4
LYN	1	FYB1
LYN	1	FYN
LYN	1	GRB10
LYN	1	HCK
LYN	1	IRS1
LYN	1	LAIR1
LYN	1	LCP2
LYN	1	MET
LYN	1	MPZL1
LYN	1	NTRK2
LYN	1	PDGFRB
LYN	1	PDIA3
LYN	1	PECAM1
LYN	1	PTK6
LYN	1	RET
LYN	1	STAM2
LYN	1	STOML2
LYN	1	TBC1D15
LYN	1	TOM1L1
LYN	1	TXK
LYN	1	ZAP70
MAGI2	1	TEP1
MAP2K1	1	CTTN
MAP2K1	1	DUSP1
MAP2K1	1	HSPB8
MAP2K1	1	KRT8
MAP2K1	1	PLCB1
MAP2K1	1	SMAD2
MAP2K1	1	SPIB
MAP2K1	1	UBTF
MAP2K2	1	DUSP1
MAP2K2	1	FOS
MAP2K2	1	SMAD4
MAP2K2	1	UBTF
MAP3K1	1	ETS2
MAP3K1	1	SRPK2
MAP3K14	1	NFKBIA
MAP3K2	1	MAPK3
MAP3K2	1	RIPK4
MAP3K3	1	RIPK4
MAP3K4	1	MAPK10
MAP3K4	1	MAPK8
MAP3K4	1	MAPK9
MAP3K7	1	SMAD3
MAP3K8	1	MAPK1
MAP3K8	1	MAPK3
MAPK1	1	AAK1
MAPK1	1	ADCY6
MAPK1	1	ARID4B
MAPK1	1	ATN1
MAPK1	1	BCL7C
MAPK1	1	CCNE1
MAPK1	1	CHD4
MAPK1	1	CNOT4
MAPK1	1	CRY1
MAPK1	1	CRY2
MAPK1	1	CRYAB
MAPK1	1	DDIT3
MAPK1	1	EIF4ENIF1
MAPK1	1	DMTN
MAPK1	1	ETS2
MAPK1	1	GABRR1
MAPK1	1	GAP43
MAPK1	1	ILKAP
MAPK1	1	ITPR1
MAPK1	1	MYBL2
MAPK1	1	MYCN
MAPK1	1	NEUROD1
MAPK1	1	PCLO
MAPK1	1	PTBP2
MAPK1	1	RARA
MAPK1	1	RBL1
MAPK1	1	RBL2
MAPK1	1	RPS6KC1
MAPK1	1	SF3B1
MAPK1	1	SMARCAD1
MAPK1	1	SMC4
MAPK1	1	SPAST
MAPK1	1	SRRM1
MAPK1	1	TAF6
MAPK1	1	TNKS1BP1
MAPK1	1	UNG
MAPK1	1	NELFA
MAPK1	1	ZMYM2
MAPK1	1	ZYX
MAPK10	1	ADD1
MAPK10	1	AMPH
MAPK10	1	ANAPC2
MAPK10	1	ARHGAP12
MAPK10	1	ASXL2
MAPK10	1	PRRC2A
MAPK10	1	BCL2
MAPK10	1	BCOR
MAPK10	1	CCDC6
MAPK10	1	CDC16
MAPK10	1	CDC20
MAPK10	1	CDK13
MAPK10	1	CEBPB
MAPK10	1	COBL
MAPK10	1	COIL
MAPK10	1	CRKL
MAPK10	1	CRYAA
MAPK10	1	DMAP1
MAPK10	1	EIF2AK2
MAPK10	1	EIF4B
MAPK10	1	EIF4EBP1
MAPK10	1	ELK3
MAPK10	1	EPS15L1
MAPK10	1	EPS15
MAPK10	1	EXOC8
MAPK10	1	FGFR1OP
MAPK10	1	GABBR1
MAPK10	1	GFAP
MAPK10	1	GRM5
MAPK10	1	GRSF1
MAPK10	1	GTF3C4
MAPK10	1	GYS1
MAPK10	1	HMGA1
MAPK10	1	HSF1
MAPK10	1	HSPH1
MAPK10	1	IQGAP1
MAPK10	1	ITSN1
MAPK10	1	KCNAB2
MAPK10	1	KIF1B
MAPK10	1	LIFR
MAPK10	1	LMNB1
MAPK10	1	MAP4
MAPK10	1	MAPK8IP1
MAPK10	1	MAPKAPK2
MAPK10	1	MARK2
MAPK10	1	MCOLN1
MAPK10	1	MEF2A
MAPK10	1	KMT2D
MAPK10	1	KMT2B
MAPK10	1	MOBP
MAPK10	1	MYOD1
MAPK10	1	NAP1L1
MAPK10	1	NCK2
MAPK10	1	NDEL1
MAPK10	1	NFATC2
MAPK10	1	NFATC3
MAPK10	1	NFIA
MAPK10	1	NUDT11
MAPK10	1	NUP214
MAPK10	1	ORC1
MAPK10	1	PCYT1A
MAPK10	1	PCYT1B
MAPK10	1	PDS5B
MAPK10	1	PHACTR1
MAPK10	1	PLEC
MAPK10	1	PPFIA1
MAPK10	1	PPP4R2
MAPK10	1	RAD18
MAPK10	1	RBM39
MAPK10	1	RBM6
MAPK10	1	REXO1
MAPK10	1	RPAP1
MAPK10	1	RPS6KB1
MAPK10	1	RTN4
MAPK10	1	RXRA
MAPK10	1	SLC9A1
MAPK10	1	SNPH
MAPK10	1	SNTA1
MAPK10	1	SPTBN1
MAPK10	1	SRRM2
MAPK10	1	SRRT
MAPK10	1	SYAP1
MAPK10	1	SYN1
MAPK10	1	TAF3
MAPK10	1	TAL2
MAPK10	1	TCF20
MAPK10	1	USP20
MAPK10	1	USP47
MAPK10	1	WTAP
MAPK10	1	ZFYVE16
MAPK11	1	EEF2K
MAPK11	1	ZBTB21
MAPK12	1	NOL4L
MAPK12	1	ETS1
MAPK12	1	GJA1
MAPK12	1	MEF2A
MAPK12	1	MEF2C
MAPK12	1	MEF2D
MAPK12	1	RXRA
MAPK12	1	SGK1
MAPK13	1	BRWD1
MAPK13	1	CACNA1E
MAPK13	1	CAMK2G
MAPK13	1	MARCKS
MAPK13	1	PPP6R2
MAPK13	1	SFSWAP
MAPK13	1	ZBTB21
MAPK14	1	ACLY
MAPK14	1	AGAP2
MAPK14	1	AGPS
MAPK14	1	AKT1S1
MAPK14	1	ANK1
MAPK14	1	ANLN
MAPK14	1	AP3D1
MAPK14	1	ARHGAP12
MAPK14	1	ARHGEF12
MAPK14	1	ARID4B
MAPK14	1	ASPH
MAPK14	1	ATN1
MAPK14	1	ATRX
MAPK14	1	AXIN1
MAPK14	1	BAD
MAPK14	1	BAG3
MAPK14	1	PRRC2A
MAPK14	1	BAG6
MAPK14	1	BAZ2A
MAPK14	1	BCAS1
MAPK14	1	BCL2L11
MAPK14	1	BCL7C
MAPK14	1	BCL9
MAPK14	1	BCR
MAPK14	1	BIN1
MAPK14	1	BIRC5
MAPK14	1	BRD2
MAPK14	1	BRD4
MAPK14	1	EMSY
MAPK14	1	CALD1
MAPK14	1	CANX
MAPK14	1	CASP9
MAPK14	1	CBFA2T2
MAPK14	1	CCND3
MAPK14	1	CCNE1
MAPK14	1	CCNK
MAPK14	1	CDC27
MAPK14	1	CDC6
MAPK14	1	CDK4
MAPK14	1	CDKN1B
MAPK14	1	CHAF1B
MAPK14	1	CHD3
MAPK14	1	CHD4
MAPK14	1	CHTF18
MAPK14	1	CLASP2
MAPK14	1	CLTC
MAPK14	1	CNOT3
MAPK14	1	COPA
MAPK14	1	YBX3
MAPK14	1	CSNK1E
MAPK14	1	CSTF2T
MAPK14	1	CTR9
MAPK14	1	CUX1
MAPK14	1	DAB2
MAPK14	1	DAGLA
MAPK14	1	DAXX
MAPK14	1	DDX42
MAPK14	1	DHX9
MAPK14	1	DLG4
MAPK14	1	DLGAP1
MAPK14	1	DOCK7
MAPK14	1	DYNC1LI1
MAPK14	1	E2F1
MAPK14	1	EIF3B
MAPK14	1	EIF4ENIF1
MAPK14	1	EIF5B
MAPK14	1	EP400
MAPK14	1	EPB41L1
MAPK14	1	EPB41L2
MAPK14	1	DMTN
MAPK14	1	EPRS
MAPK14	1	ERCC5
MAPK14	1	ETS1
MAPK14	1	ETS2
MAPK14	1	EVPL
MAPK14	1	EXO1
MAPK14	1	FANCD2
MAPK14	1	FEN1
FGR	1	MAPK14
MAPK14	1	FGR
MAPK14	1	FIP1L1
MAPK14	1	FKBP5
MAPK14	1	FLG
MAPK14	1	FLNA
MAPK14	1	FMN2
MAPK14	1	FNBP4
MAPK14	1	FOXM1
MAPK14	1	G3BP2
MAPK14	1	GABBR2
MAPK14	1	GAP43
MAPK14	1	GBF1
MAPK14	1	GIGYF2
MAPK14	1	GLCCI1
MAPK14	1	GRB10
MAPK14	1	GTF2F1
MAPK14	1	GTF2IRD1
MAPK14	1	GTF3C1
MAPK14	1	HDLBP
MAPK14	1	HIST1H1B
MAPK14	1	HNRNPD
MAPK14	1	HNRNPDL
MAPK14	1	HOMEZ
MAPK14	1	HSF1
MAPK14	1	HSPB8
MAPK14	1	ID2
MAPK14	1	IDH3G
MAPK14	1	IER3
MAPK14	1	IFNAR2
MAPK14	1	IKBKB
MAPK14	1	ILF3
MAPK14	1	IRS1
MAPK14	1	IRS2
MAPK14	1	JPH1
MAPK14	1	JUND
MAPK14	1	KDM2B
MAPK14	1	KDM5A
MAPK14	1	KIF11
MAPK14	1	KIF2A
MAPK14	1	LAD1
MAPK14	1	LAT
MAPK14	1	LBR
MAPK14	1	LCP2
MAPK14	1	LIPE
MAPK14	1	LMO7
MAPK14	1	MAP1A
MAPK14	1	MAP2
MAPK14	1	MAP4
MAPK14	1	MAPK4
MAPK14	1	MATR3
MAPK14	1	MECP2
MAPK14	1	MED1
MAPK14	1	MGMT
MAPK14	1	MKI67
MAPK14	1	AFDN
MAPK14	1	KMT2A
MAPK14	1	MN1
MAPK14	1	MSH6
MAPK14	1	MTA1
MAPK14	1	MYBL2
MAPK14	1	MYB
MAPK14	1	MYCN
MAPK14	1	MYC
MAPK14	1	MYL4
MAPK14	1	NCAM1
MAPK14	1	NCL
MAPK14	1	NCOA1
MAPK14	1	NCOR1
MAPK14	1	NEFH
MAPK14	1	NEUROD1
MAPK14	1	NFRKB
MAPK14	1	NOL3
MAPK14	1	NOLC1
MAPK14	1	NOTCH2
MAPK14	1	NR2F6
MAPK14	1	NR5A1
MAPK14	1	NUP98
MAPK14	1	OTUD7B
MAPK14	1	PAK1
MAPK14	1	PALM
MAPK14	1	PAPOLG
MAPK14	1	PCDH7
MAPK14	1	PCIF1
MAPK14	1	PCLO
MAPK14	1	PDLIM4
MAPK14	1	PEPD
MAPK14	1	PHF12
MAPK14	1	PHF3
MAPK14	1	PITPNM1
MAPK14	1	PKP4
MAPK14	1	PLCB1
MAPK14	1	PLXNA2
MAPK14	1	POLA1
MAPK14	1	POLR2A
MAPK14	1	PPARA
MAPK14	1	PPARG
MAPK14	1	PPFIA1
MAPK14	1	PPP1CB
MAPK14	1	PPP1R1A
